AN,NO_SEQ_COLL,MS_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,GRAVITE,NB_VICTIMES_TOTAL,NB_VEH_IMPLIQUES_ACCDN,"			""REG_ADM""",VITESSE_AUTOR,CD_GENRE_ACCDN,CD_ETAT_SURFC,CD_ECLRM,CD_ENVRN_ACCDN,CD_CATEG_ROUTE,CD_ASPCT_ROUTE,"			""CD_LOCLN_ACCDN""",CD_CONFG_ROUTE,CD_ZON_TRAVX_ROUTR,CD_COND_METEO,IND_AUTO_CAMION_LEGER,IND_VEH_LOURD,IND_MOTO_CYCLO,"			""IND_VELO""",IND_PIETON
2018,2018 _ 128,2,08:00:00-11:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,12.0,1.0,2.0,1.0,Droit,12.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 129,2,20:00:00-23:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,16.0,3.0,2.0,1.0,Droit,33.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 130,2,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,18.0,3.0,3.0,1.0,Droit,,23.0,,11.0,N,O,N,N,N
2018,2018 _ 131,2,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,,,11.0,O,N,N,N,N
2018,2018 _ 132,3,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 133,3,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,40.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 134,2,00:00:00-03:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,99.0,1.0,9.0,2.0,Droit,40.0,9.0,,99.0,O,N,N,N,N
2018,2018 _ 135,2,,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,,2.0,3.0,2.0,,,,,,O,N,N,N,N
2018,2018 _ 136,3,12:00:00-15:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,12.0,1.0,2.0,1.0,Droit,12.0,1.0,,17.0,O,N,N,N,N
2018,2018 _ 137,3,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,12.0,1.0,2.0,1.0,Droit,33.0,45.0,,12.0,O,N,N,N,N
2018,2018 _ 138,3,00:00:00-03:59:00,FDS,Dommages matériels seulement,0,1.0,Montréal (06),<50,objet fixe,11.0,4.0,2.0,1.0,Courbe,33.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 139,3,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,40.0,,,11.0,O,N,N,N,N
2018,2018 _ 140,3,,SEM,Léger,2,2.0,Montréal (06),,véhicule,16.0,1.0,3.0,1.0,Droit,34.0,45.0,,17.0,O,N,N,N,N
2018,2018 _ 141,3,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,12.0,3.0,4.0,1.0,Droit,,1.0,,11.0,O,O,N,N,N
2018,2018 _ 142,3,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 143,3,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,,1.0,,11.0,O,O,N,N,N
2018,2018 _ 144,3,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 145,3,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 146,3,16:00:00-19:59:00,SEM,Léger,1,1.0,Montréal (06),,piéton,18.0,1.0,2.0,2.0,Droit,,,,11.0,O,N,N,N,O
2018,2018 _ 147,3,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 148,3,12:00:00-15:59:00,SEM,Léger,1,1.0,Montréal (06), 50,autre,11.0,1.0,2.0,1.0,Courbe,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 149,3,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 150,3,08:00:00-11:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,2.0,Droit,99.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 151,3,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,99.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 152,3,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Courbe,,23.0,,11.0,O,N,N,N,N
2018,2018 _ 153,3,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 154,3,16:00:00-19:59:00,SEM,Léger,2,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,,,12.0,O,N,N,N,N
2018,2018 _ 155,3,12:00:00-15:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,9.0,1.0,Droit,69.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 156,3,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,40.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 157,4,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,45.0,,11.0,O,N,N,N,N
2018,2018 _ 158,4,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,,11.0,1.0,1.0,1.0,Droit,99.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 159,4,16:00:00-19:59:00,SEM,Léger,1,1.0,Montréal (06), 50,piéton,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,O
2018,2018 _ 160,4,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,99.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 161,4,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 162,4,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,12.0,3.0,2.0,1.0,Courbe,34.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 163,4,08:00:00-11:59:00,SEM,Léger,1,1.0,Montréal (06),,objet fixe,11.0,1.0,2.0,1.0,Courbe,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 164,4,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,99.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 165,4,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 166,4,12:00:00-15:59:00,SEM,Léger,1,1.0,Montréal (06),<50,objet fixe,12.0,1.0,2.0,1.0,Droit,12.0,23.0,,17.0,O,N,N,N,N
2018,2018 _ 167,4,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,1.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 168,4,16:00:00-19:59:00,SEM,Léger,1,1.0,Montréal (06), 50,piéton,11.0,1.0,2.0,1.0,Droit,99.0,23.0,,11.0,O,N,N,N,O
2018,2018 _ 169,4,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,69.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 170,4,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,1.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 171,4,20:00:00-23:59:00,SEM,Léger,1,1.0,Montréal (06),<50,véhicule,12.0,3.0,3.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,O
2018,2018 _ 172,4,00:00:00-03:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),,objet fixe,11.0,3.0,3.0,2.0,Droit,40.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 173,4,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,12.0,3.0,2.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 174,4,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,11.0,1.0,3.0,1.0,Droit,12.0,45.0,,12.0,N,O,N,N,N
2018,2018 _ 175,4,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 176,4,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),<50,objet fixe,11.0,4.0,2.0,2.0,,99.0,9.0,,12.0,O,N,N,N,N
2018,2018 _ 177,4,12:00:00-15:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 178,4,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,,11.0,1.0,2.0,2.0,Droit,99.0,1.0,,11.0,O,N,N,N,N
2018,2018 _ 179,4,00:00:00-03:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 180,4,04:00:00-07:59:00,FDS,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,11.0,1.0,3.0,2.0,Droit,40.0,,,11.0,O,N,N,N,N
2018,2018 _ 181,4,20:00:00-23:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,3.0,1.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 182,4,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,40.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 183,4,00:00:00-03:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,véhicule,12.0,3.0,2.0,1.0,Droit,34.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 184,3,08:00:00-11:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,,,2.0,1.0,Courbe,,23.0,,,O,N,N,N,N
2018,2018 _ 185,4,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,,23.0,,11.0,O,N,N,N,N
2018,2018 _ 186,4,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,,11.0,3.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 187,4,00:00:00-03:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,3.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 188,4,12:00:00-15:59:00,FDS,Léger,1,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 189,4,20:00:00-23:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),<50,piéton,11.0,3.0,2.0,1.0,Droit,33.0,23.0,,12.0,N,N,N,N,N
2018,2018 _ 190,5,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,1.0,Droit,99.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 191,4,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,2.0,3.0,2.0,Droit,34.0,,,12.0,O,N,N,N,N
2018,2018 _ 192,5,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,99.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 193,5,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 194,5,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,40.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 195,5,20:00:00-23:59:00,SEM,Mortel ou grave,1,1.0,Montréal (06),,piéton,11.0,4.0,2.0,1.0,Droit,12.0,23.0,,16.0,O,N,N,N,O
2018,2018 _ 196,5,04:00:00-07:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Courbe,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 197,5,04:00:00-07:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),<50,,11.0,1.0,2.0,1.0,Droit,34.0,23.0,,11.0,N,O,N,N,N
2018,2018 _ 198,5,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,40.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 199,5,16:00:00-19:59:00,SEM,Léger,1,1.0,Montréal (06),,véhicule,11.0,1.0,9.0,1.0,Droit,12.0,1.0,,11.0,N,N,O,N,N
2018,2018 _ 200,5,20:00:00-23:59:00,SEM,Léger,1,2.0,Montréal (06),,véhicule,11.0,3.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 201,5,20:00:00-23:59:00,SEM,Léger,9,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 202,5,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),100,véhicule,11.0,1.0,3.0,1.0,Droit,99.0,45.0,,11.0,O,O,N,N,N
2018,2018 _ 203,5,12:00:00-15:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 204,5,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,,11.0,1.0,9.0,2.0,Droit,99.0,,,11.0,O,N,N,N,N
2018,2018 _ 205,5,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,45.0,,11.0,O,O,N,N,N
2018,2018 _ 206,5,20:00:00-23:59:00,FDS,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,11.0,3.0,5.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 207,5,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 208,5,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,objet fixe,11.0,1.0,5.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 209,5,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06),<50,cycliste,11.0,1.0,1.0,1.0,Droit,12.0,23.0,,11.0,N,O,N,O,N
2018,2018 _ 210,5,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 211,5,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 212,5,20:00:00-23:59:00,FDS,Léger,2,2.0,Montréal (06), 50,véhicule,11.0,3.0,3.0,1.0,Droit,12.0,45.0,,11.0,O,N,N,N,N
2018,2018 _ 213,5,12:00:00-15:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,12.0,1.0,3.0,1.0,Droit,33.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 214,5,12:00:00-15:59:00,SEM,Léger,2,9.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 215,5,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,23.0,O,11.0,O,O,N,N,N
2018,2018 _ 216,5,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 217,5,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,3.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 218,5,12:00:00-15:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,4.0,1.0,Droit,33.0,1.0,,11.0,O,N,O,N,N
2018,2018 _ 219,5,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 220,5,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,4.0,1.0,Droit,33.0,1.0,,11.0,O,O,N,N,N
2018,2018 _ 221,5,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,11.0,1.0,2.0,1.0,Droit,99.0,23.0,,11.0,N,O,N,N,N
2018,2018 _ 222,5,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),<50,objet fixe,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,N,O,N,N,N
2018,2018 _ 223,5,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,9.0,Montréal (06),,,,,,,,,,,,O,N,N,N,N
2018,2018 _ 224,5,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,,1.0,3.0,2.0,Droit,40.0,,,,O,N,N,N,N
2018,2018 _ 225,5,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,1.0,1.0,Droit,33.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 226,6,12:00:00-15:59:00,FDS,Léger,1,1.0,Montréal (06), 50,piéton,11.0,1.0,3.0,2.0,Droit,40.0,9.0,,11.0,O,N,N,N,O
2018,2018 _ 227,6,00:00:00-03:59:00,FDS,Léger,1,1.0,Montréal (06), 50,objet fixe,11.0,3.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 228,6,12:00:00-15:59:00,FDS,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 229,6,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,12.0,1.0,2.0,1.0,Droit,33.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 230,6,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,12.0,1.0,3.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 231,6,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,12.0,1.0,2.0,1.0,Droit,12.0,23.0,,14.0,O,N,N,N,N
2018,2018 _ 232,6,08:00:00-11:59:00,SEM,Léger,1,1.0,Montréal (06), 50,piéton,11.0,1.0,5.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,O
2018,2018 _ 233,6,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,1.0,Montréal (06),,,12.0,3.0,3.0,2.0,Droit,,,,14.0,N,N,N,N,N
2018,2018 _ 234,6,20:00:00-23:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,3.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 235,6,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,,2.0,3.0,2.0,,,,,12.0,O,N,N,N,N
2018,2018 _ 236,6,04:00:00-07:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,1.0,,12.0,O,N,N,N,N
2018,2018 _ 237,6,16:00:00-19:59:00,SEM,Léger,2,9.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,O,N,O,N,N
2018,2018 _ 238,6,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,2.0,2.0,Droit,99.0,1.0,,11.0,N,N,N,N,N
2018,2018 _ 239,6,,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,3.0,2.0,1.0,Droit,12.0,23.0,,,O,N,N,N,N
2018,2018 _ 240,6,08:00:00-11:59:00,FDS,Dommages matériels seulement,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,33.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 241,6,12:00:00-15:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,40.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 242,6,00:00:00-03:59:00,SEM,Léger,1,1.0,Montréal (06), 50,objet fixe,11.0,3.0,2.0,1.0,Courbe,99.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 243,6,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,O,N,N,N
2018,2018 _ 244,6,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 245,6,16:00:00-19:59:00,SEM,Léger,1,9.0,Montréal (06),,véhicule,12.0,1.0,2.0,1.0,Droit,33.0,45.0,,14.0,O,N,N,N,N
2018,2018 _ 246,6,16:00:00-19:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,12.0,1.0,3.0,1.0,Droit,12.0,23.0,,12.0,O,N,N,N,N
2018,2018 _ 247,6,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 248,6,20:00:00-23:59:00,SEM,Léger,1,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,12.0,23.0,,11.0,N,N,O,N,N
2018,2018 _ 249,6,08:00:00-11:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 250,6,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,9.0,2.0,Droit,99.0,9.0,,11.0,O,N,N,N,N
2018,2018 _ 251,6,12:00:00-15:59:00,FDS,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,O,11.0,O,N,N,N,N
2018,2018 _ 252,6,12:00:00-15:59:00,FDS,Léger,1,2.0,Montréal (06),,cycliste,11.0,1.0,3.0,1.0,Droit,99.0,9.0,,11.0,O,N,N,O,N
2018,2018 _ 253,6,08:00:00-11:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06),,objet fixe,11.0,1.0,2.0,2.0,Droit,33.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 254,6,04:00:00-07:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 255,6,12:00:00-15:59:00,SEM,Dommages matériels seulement,0,1.0,Montréal (06), 50,objet fixe,11.0,1.0,3.0,1.0,Droit,12.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 256,6,04:00:00-07:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06),<50,véhicule,11.0,1.0,2.0,1.0,Droit,34.0,23.0,O,11.0,O,O,N,N,N
2018,2018 _ 257,6,16:00:00-19:59:00,SEM,Dommages matériels seulement,0,2.0,Montréal (06), 50,véhicule,11.0,1.0,2.0,1.0,Droit,34.0,23.0,,11.0,O,N,N,N,N
2018,2018 _ 258,6,16:00:00-19:59:00,SEM,Dommages matériels inférieurs au seuil de rapportage,0,2.0,Montréal (06),,véhicule,11.0,1.0,3.0,2.0,Droit,99.0,9.0,,11.0,O,N,N,N,N
